hh1,hh2,d1,no_relat1,ok1,sk1,bk1,scl1,so2,sc2,st2,scr2,sl2,sa2,sp2,so1,sc1,st1,scr1,sl1,sa1,sp1,d2,no_relat2,ok2,sk2,bk2,scl2,ne1,ne2,e1,e2,geod_distance,n_of_links_hh1,n_of_links_hh2,same_family1,same_family2,land2,livestock2,land1,livestock1,ol2,ol1,oli2,oli1,direct_link_hh1,direct_link_hh2,religion1,religion2,members1,members2
4,32,926.40002,1,0,0,0,0,0,0,0,.75,.25,0,0,0,.11111111,.27777779,.6111111,0,0,0,926.40002,1,0,0,0,0,0,0,1,1,3,8,7,0,0,3.036078,3600,.83235288,24600,2.4970586,9.1082344,.24600001,.035999998,0,0,Catholic,Muslim,5,3
80,32,379.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,379.20001,1,0,0,0,0,0,0,0,0,3,3,7,0,0,3.036078,3600,.13454901,0,.40364701,9.1082344,0,.035999998,0,0,Muslim,Muslim,2,3
67,32,285.60001,1,0,0,0,0,0,.41666669,0,.16666667,.25,0,.16666667,0,.11111111,.27777779,.6111111,0,0,0,285.60001,1,0,0,0,0,0,0,1,1,1,6,7,0,0,3.036078,3600,.62176472,3200,1.8652942,9.1082344,.032000002,.035999998,1,0,Lutheran,Muslim,2,3
12,32,780,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,780,1,0,0,0,0,0,0,0,0,2,6,7,0,0,3.036078,3600,.43159801,0,1.2947941,9.1082344,0,.035999998,0,0,Lutheran,Muslim,2,3
66,32,170.39999,1,0,0,0,0,0,.75,0,.25,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,170.39999,1,0,0,0,0,0,0,1,1,3,5,7,0,0,3.036078,3600,.99955893,0,2.9986768,9.1082344,0,.035999998,0,0,Catholic,Muslim,2,3
8,32,744,1,0,0,0,0,.1,.16666667,.1,.26666668,.1,0,.26666668,0,.11111111,.27777779,.6111111,0,0,0,744,1,0,0,0,0,0,0,1,1,2,11,7,0,0,3.036078,3600,1.0309401,8200,3.0928202,9.1082344,.082000002,.035999998,0,0,Lutheran,Muslim,2,3
105,32,758.40002,1,0,0,0,0,0,.25,.5,0,.25,0,0,0,.11111111,.27777779,.6111111,0,0,0,758.40002,1,0,0,0,0,0,0,1,1,1,9,7,0,0,3.036078,3600,3.5660779,22800,10.698234,9.1082344,.228,.035999998,0,1,Muslim,Muslim,2,3
36,32,444,1,0,0,0,1,0,.5,0,.5,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,444,1,0,0,0,1,0,0,0,0,3,2,7,0,0,3.036078,3600,.25209811,0,.75629437,9.1082344,0,.035999998,0,0,Muslim,Muslim,2,3
62,32,259.20001,1,0,0,0,0,0,0,0,.5,0,0,.5,0,.11111111,.27777779,.6111111,0,0,0,259.20001,1,0,0,0,0,0,0,1,1,2,8,7,0,0,3.036078,3600,4.686275,56000,14.058825,9.1082344,.56,.035999998,0,0,Lutheran,Muslim,5,3
64,32,48,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,48,1,0,0,0,0,0,0,1,1,1,11,7,0,0,3.036078,3600,3.531373,0,10.594119,9.1082344,0,.035999998,0,1,Catholic,Muslim,3,3
82,32,357.60001,1,0,0,0,0,0,0,1,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,357.60001,1,0,0,0,0,0,0,0,0,3,4,7,0,0,3.036078,3600,.241852,0,.72555602,9.1082344,0,.035999998,0,0,Lutheran,Muslim,1,3
73,32,482.39999,1,0,0,0,1,.1,0,.1,.34999999,.25,.1,.1,0,.11111111,.27777779,.6111111,0,0,0,482.39999,1,0,0,0,1,0,0,1,1,2,5,7,0,0,3.036078,3600,1.350837,7200,4.0525112,9.1082344,.071999997,.035999998,0,0,Muslim,Muslim,2,3
33,32,396,1,0,0,0,0,0,0,.5,.25,0,0,.25,0,.11111111,.27777779,.6111111,0,0,0,396,1,0,0,0,0,0,0,1,1,2,10,7,0,0,3.036078,3600,1.3342,8600,4.0026002,9.1082344,.086000003,.035999998,0,0,Lutheran,Muslim,2,3
102,32,684,1,0,0,0,0,0,0,0,.5,.5,0,0,0,.11111111,.27777779,.6111111,0,0,0,684,1,0,0,0,0,0,0,1,1,3,5,7,0,0,3.036078,3600,.50522548,34000,1.5156765,9.1082344,.34,.035999998,0,0,Muslim,Muslim,3,3
7,32,1046.4,1,0,0,0,1,0,0,0,.33333334,.33333334,0,.33333334,0,.11111111,.27777779,.6111111,0,0,0,1046.4,1,0,0,0,1,0,0,1,1,3,2,7,0,0,3.036078,3600,1.258889,0,3.7766669,9.1082344,0,.035999998,0,0,Catholic,Muslim,2,3
91,32,,1,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,,1,0,0,0,0,0,0,1,1,3,1,7,0,0,3.036078,3600,.62137258,4000,1.8641177,9.1082344,.039999999,.035999998,0,0,Lutheran,Muslim,2,3
58,33,360,0,1,0,0,0,.125,0,.33333334,.45833334,0,0,.083333336,0,0,.5,.25,0,0,.25,360,0,1,0,0,0,0,0,1,1,1,32,10,1,1,1.3342,8600,1.055392,14000,3.1661761,4.0026002,.14,.086000003,1,1,Lutheran,Lutheran,7,2
13,33,650.40002,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,650.40002,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,.3193627,0,.9580881,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
29,33,302.39999,1,0,0,0,0,.11111111,0,0,.44444445,0,0,.44444445,0,0,.5,.25,0,0,.25,302.39999,1,0,0,0,0,0,0,1,1,2,24,10,0,0,1.3342,8600,3.250098,536200,9.7502937,4.0026002,5.362,.086000003,0,0,Lutheran,Lutheran,4,2
24,33,499.20001,0,1,0,0,0,0,0,.25,.75,0,0,0,0,0,.5,.25,0,0,.25,499.20001,0,1,0,0,0,0,0,1,1,3,8,10,1,1,1.3342,8600,1.868366,0,5.6050978,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,2,2
47,33,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,0,0,.25,,1,0,0,0,0,0,0,1,1,3,4,10,0,0,1.3342,8600,1.42249,0,4.2674699,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,1,2
119,33,211.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.5,.25,0,0,.25,211.2,1,0,0,0,0,0,0,0,0,3,3,10,0,0,1.3342,8600,0,0,0,4.0026002,0,.086000003,0,0,Catholic,Lutheran,1,2
80,33,48,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,48,1,0,0,0,0,0,0,0,0,2,3,10,0,0,1.3342,8600,.13454901,0,.40364701,4.0026002,0,.086000003,0,0,Muslim,Lutheran,2,2
44,33,362.39999,1,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,0,0,.5,.25,0,0,.25,362.39999,1,0,0,0,0,0,0,0,0,2,10,10,0,0,1.3342,8600,1.2509561,7000,3.7528682,4.0026002,.07,.086000003,0,0,Lutheran,Lutheran,1,2
63,33,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,0,0,.25,,1,0,0,0,0,0,0,0,0,3,5,10,0,0,1.3342,8600,1.442598,0,4.3277941,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,1,2
40,33,165.60001,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,.5,.25,0,0,.25,165.60001,1,0,0,0,0,0,0,0,0,2,8,10,0,0,1.3342,8600,.50637257,0,1.5191177,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,4,2
12,33,722.40002,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,0,.5,.25,0,0,.25,722.40002,1,0,0,0,0,0,0,0,0,2,6,10,0,0,1.3342,8600,.43159801,0,1.2947941,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,2,2
14,33,650.40002,1,0,0,0,0,.083333336,.25,.083333336,.5,0,.083333336,0,0,0,.5,.25,0,0,.25,650.40002,1,0,0,0,0,0,0,1,1,2,8,10,0,0,1.3342,8600,.54313731,0,1.6294119,4.0026002,0,.086000003,0,0,Catholic,Lutheran,3,2
87,33,316.79999,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,.5,.25,0,0,.25,316.79999,1,0,0,0,0,0,0,1,1,3,5,10,0,0,1.3342,8600,.97764713,46800,2.9329414,4.0026002,.46799999,.086000003,0,0,Muslim,Lutheran,2,2
49,33,244.8,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,.5,.25,0,0,.25,244.8,1,0,0,0,0,0,0,0,0,2,8,10,0,0,1.3342,8600,.89058822,34800,2.6717646,4.0026002,.34799999,.086000003,0,0,Lutheran,Lutheran,2,2
84,33,448.79999,1,0,0,0,0,0,.33333334,0,.33333334,0,0,.33333334,0,0,.5,.25,0,0,.25,448.79999,1,0,0,0,0,0,0,0,0,2,4,10,0,0,1.3342,8600,.4922961,0,1.4768883,4.0026002,0,.086000003,0,0,Muslim,Lutheran,1,2
25,33,468,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,468,1,0,0,0,0,0,0,1,1,3,5,10,0,0,1.3342,8600,.42205879,0,1.2661763,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,2,2
6,33,900,1,0,0,0,1,0,.25,0,.75,0,0,0,0,0,.5,.25,0,0,.25,900,1,0,0,0,1,0,0,1,1,3,4,10,0,0,1.3342,8600,.43764701,8200,1.3129411,4.0026002,.082000002,.086000003,0,0,Catholic,Lutheran,2,2
31,33,468,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,.5,.25,0,0,.25,468,1,0,0,0,0,0,0,1,1,2,17,10,0,0,1.3342,8600,2.5222549,17600,7.5667648,4.0026002,.176,.086000003,0,0,Lutheran,Lutheran,4,2
19,33,571.20001,1,0,0,0,0,0,0,.25,.25,0,0,.5,0,0,.5,.25,0,0,.25,571.20001,1,0,0,0,0,0,0,1,1,3,11,10,0,0,1.3342,8600,1.055235,1200,3.1657052,4.0026002,.012,.086000003,0,0,Catholic,Lutheran,2,2
67,33,139.2,1,0,0,0,0,0,.41666669,0,.16666667,.25,0,.16666667,0,0,.5,.25,0,0,.25,139.2,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,.62176472,3200,1.8652942,4.0026002,.032000002,.086000003,0,0,Lutheran,Lutheran,2,2
116,33,345.60001,1,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,0,0,.5,.25,0,0,.25,345.60001,1,0,0,0,0,0,0,1,1,3,5,10,0,0,1.3342,8600,1.372039,7000,4.116117,4.0026002,.07,.086000003,0,0,Muslim,Lutheran,1,2
92,33,494.39999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,.5,.25,0,0,.25,494.39999,1,0,0,0,0,0,0,1,1,2,5,10,0,0,1.3342,8600,.88039207,9600,2.6411762,4.0026002,.096000001,.086000003,0,0,Muslim,Lutheran,1,2
103,33,746.40002,1,0,0,0,0,0,.5,0,0,0,0,.5,0,0,.5,.25,0,0,.25,746.40002,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,.40142161,21000,1.2042649,4.0026002,.20999999,.086000003,0,0,Catholic,Lutheran,2,2
10,33,568.79999,1,0,0,0,0,0,0,.75,.25,0,0,0,0,0,.5,.25,0,0,.25,568.79999,1,0,0,0,0,0,0,1,1,2,23,10,0,0,1.3342,8600,3.8885291,1630400,11.665587,4.0026002,16.304001,.086000003,0,0,Muslim,Lutheran,4,2
9,33,655.20001,1,0,0,0,0,0,0,.5,.5,0,0,0,0,0,.5,.25,0,0,.25,655.20001,1,0,0,0,0,0,0,1,1,3,4,10,0,0,1.3342,8600,.83519608,14200,2.5055883,4.0026002,.142,.086000003,0,0,Lutheran,Lutheran,2,2
108,33,638.40002,1,0,0,0,0,0,0,0,.375,.125,.125,.375,0,0,.5,.25,0,0,.25,638.40002,1,0,0,0,0,0,0,0,0,2,22,10,0,0,1.3342,8600,2.0785489,40000,6.2356467,4.0026002,.40000001,.086000003,0,0,Catholic,Lutheran,2,2
30,33,328.79999,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,.5,.25,0,0,.25,328.79999,1,0,0,0,0,0,0,1,1,3,4,10,0,0,1.3342,8600,1.03098,0,3.0929399,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,1,2
75,33,333.60001,1,0,0,0,0,0,0,.66666669,.16666667,0,0,.16666667,0,0,.5,.25,0,0,.25,333.60001,1,0,0,0,0,0,0,1,1,3,8,10,0,0,1.3342,8600,1.063373,17600,3.1901188,4.0026002,.176,.086000003,0,0,Catholic,Lutheran,2,2
34,33,24,0,0,1,0,0,0,.375,.125,.375,.125,0,0,0,0,.5,.25,0,0,.25,24,0,0,1,0,0,0,0,1,1,2,11,10,1,1,1.3342,8600,.56617647,11600,1.6985295,4.0026002,.116,.086000003,0,0,Muslim,Lutheran,2,2
59,33,381.60001,1,0,0,0,0,0,.33333334,0,.33333334,0,0,.33333334,0,0,.5,.25,0,0,.25,381.60001,1,0,0,0,0,0,0,1,1,3,7,10,0,0,1.3342,8600,1.367157,2400,4.1014709,4.0026002,.024,.086000003,0,0,Catholic,Lutheran,4,2
111,33,662.40002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,0,0,.25,662.40002,1,0,0,0,0,0,0,1,1,2,9,10,0,0,1.3342,8600,1.094314,4800,3.2829418,4.0026002,.048,.086000003,0,0,Catholic,Lutheran,3,2
7,33,986.40002,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,.5,.25,0,0,.25,986.40002,1,0,0,0,0,0,0,1,1,3,2,10,0,0,1.3342,8600,1.258889,0,3.7766669,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
74,33,444,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,.5,.25,0,0,.25,444,1,0,0,0,0,0,0,1,1,2,13,10,0,0,1.3342,8600,1.113892,0,3.3416758,4.0026002,0,.086000003,0,0,Catholic,Lutheran,4,2
106,33,741.59998,1,0,0,0,0,.16666667,0,0,.41666669,0,0,.41666669,0,0,.5,.25,0,0,.25,741.59998,1,0,0,0,0,0,0,1,1,2,9,10,0,0,1.3342,8600,3.4280391,0,10.284117,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,4,2
18,33,650.40002,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,.5,.25,0,0,.25,650.40002,1,0,0,0,0,0,0,1,1,3,9,10,0,0,1.3342,8600,1.106544,6000,3.3196321,4.0026002,.059999999,.086000003,0,0,Catholic,Lutheran,2,2
11,33,643.20001,1,0,0,0,0,.25,0,.41666669,.16666667,.16666667,0,0,0,0,.5,.25,0,0,.25,643.20001,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,5.4656858,204800,16.397057,4.0026002,2.0480001,.086000003,0,0,Catholic,Lutheran,6,2
22,33,446.39999,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,.5,.25,0,0,.25,446.39999,1,0,0,0,0,0,0,1,1,2,12,10,0,0,1.3342,8600,1.7299351,32800,5.189805,4.0026002,.32800001,.086000003,0,0,Muslim,Lutheran,4,2
115,33,638.40002,1,0,0,0,0,0,.33333334,0,.33333334,.33333334,0,0,0,0,.5,.25,0,0,.25,638.40002,1,0,0,0,0,0,0,1,1,3,5,10,0,0,1.3342,8600,.48750001,6000,1.4625001,4.0026002,.059999999,.086000003,0,0,Catholic,Lutheran,1,2
2,33,777.59998,1,0,0,0,0,0,.375,0,.375,.125,0,.125,0,0,.5,.25,0,0,.25,777.59998,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,1.791863,126400,5.3755889,4.0026002,1.2640001,.086000003,0,0,Catholic,Lutheran,2,2
50,33,415.20001,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,.5,.25,0,0,.25,415.20001,1,0,0,0,0,0,0,1,1,3,5,10,0,0,1.3342,8600,.37498629,15200,1.1249589,4.0026002,.152,.086000003,0,0,Lutheran,Lutheran,2,2
35,33,31.200001,1,0,0,0,1,0,0,0,.5,.5,0,0,0,0,.5,.25,0,0,.25,31.200001,1,0,0,0,1,0,0,1,1,2,7,10,0,0,1.3342,8600,.99969208,21000,2.9990764,4.0026002,.20999999,.086000003,0,0,Muslim,Lutheran,3,2
109,33,225.60001,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,.5,.25,0,0,.25,225.60001,1,0,0,0,0,0,0,1,1,3,11,10,0,0,1.3342,8600,.33662751,0,1.0098826,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
83,33,86.400002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,0,0,.25,86.400002,1,0,0,0,0,0,0,1,1,2,5,10,0,0,1.3342,8600,1.2031471,104000,3.6094413,4.0026002,1.04,.086000003,0,0,Catholic,Lutheran,5,2
56,33,434.39999,0,0,0,1,0,.5,.16666667,.16666667,.16666667,0,0,0,0,0,.5,.25,0,0,.25,434.39999,0,0,0,1,0,0,0,1,1,2,10,10,1,1,1.3342,8600,.81943142,28000,2.4582944,4.0026002,.28,.086000003,0,0,Lutheran,Lutheran,2,2
107,33,228,1,0,0,0,0,.25,0,.5,.25,0,0,0,0,0,.5,.25,0,0,.25,228,1,0,0,0,0,0,0,1,1,4,1,10,0,0,1.3342,8600,1.598333,0,4.7949991,4.0026002,0,.086000003,0,0,Catholic,Lutheran,3,2
118,33,115.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.5,.25,0,0,.25,115.2,1,0,0,0,0,0,0,0,0,1,5,10,0,0,1.3342,8600,0,0,0,4.0026002,0,.086000003,1,0,Lutheran,Lutheran,1,2
46,33,124.8,1,0,0,0,0,0,0,.33333334,.5,.16666667,0,0,0,0,.5,.25,0,0,.25,124.8,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,1.433987,14400,4.3019609,4.0026002,.14399999,.086000003,0,0,Catholic,Lutheran,5,2
55,33,295.20001,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,.5,.25,0,0,.25,295.20001,1,0,0,0,0,0,0,1,1,2,12,10,0,0,1.3342,8600,.43005881,7000,1.2901764,4.0026002,.07,.086000003,0,0,Lutheran,Lutheran,2,2
97,33,559.20001,1,0,0,0,0,.16666667,0,.16666667,.16666667,0,0,.5,0,0,.5,.25,0,0,.25,559.20001,1,0,0,0,0,0,0,1,1,2,10,10,0,0,1.3342,8600,1.084902,0,3.2547061,4.0026002,0,.086000003,0,0,Muslim,Lutheran,3,2
21,33,412.79999,1,0,0,0,0,.33333334,0,0,.33333334,0,0,.33333334,0,0,.5,.25,0,0,.25,412.79999,1,0,0,0,0,0,0,1,1,2,16,10,0,0,1.3342,8600,1.25049,0,3.7514699,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,4,2
38,33,163.2,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,.5,.25,0,0,.25,163.2,1,0,0,0,0,0,0,1,1,2,12,10,0,0,1.3342,8600,1.81451,2400,5.4435301,4.0026002,.024,.086000003,0,0,Lutheran,Lutheran,5,2
26,33,458.39999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.5,.25,0,0,.25,458.39999,1,0,0,0,0,0,0,1,1,3,10,10,0,0,1.3342,8600,.77150333,0,2.3145099,4.0026002,0,.086000003,0,0,Muslim,Lutheran,3,2
68,33,230.39999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.5,.25,0,0,.25,230.39999,1,0,0,0,0,0,0,0,0,3,2,10,0,0,1.3342,8600,.9521569,13200,2.8564706,4.0026002,.132,.086000003,0,0,Catholic,Lutheran,1,2
70,33,314.39999,1,0,0,0,0,.5,.25,0,.25,0,0,0,0,0,.5,.25,0,0,.25,314.39999,1,0,0,0,0,0,0,1,1,2,11,10,0,0,1.3342,8600,2.2824509,8600,6.847353,4.0026002,.086000003,.086000003,0,0,Lutheran,Lutheran,3,2
43,33,259.20001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,.5,.25,0,0,.25,259.20001,0,1,0,0,0,0,0,1,1,2,7,10,1,1,1.3342,8600,2.171814,10200,6.5154419,4.0026002,.102,.086000003,0,0,Lutheran,Lutheran,3,2
82,33,52.799999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,.5,.25,0,0,.25,52.799999,0,0,1,0,1,0,0,0,0,1,4,10,1,1,1.3342,8600,.241852,0,.72555602,4.0026002,0,.086000003,1,1,Lutheran,Lutheran,1,2
91,33,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,0,0,.25,,1,0,0,0,0,0,0,1,1,3,1,10,0,0,1.3342,8600,.62137258,4000,1.8641177,4.0026002,.039999999,.086000003,0,0,Lutheran,Lutheran,2,2
76,33,333.60001,1,0,0,0,0,.06666667,.73333335,.06666667,.06666667,.06666667,0,0,0,0,.5,.25,0,0,.25,333.60001,1,0,0,0,0,0,0,1,1,2,11,10,0,0,1.3342,8600,2.0160091,29800,6.048027,4.0026002,.29800001,.086000003,0,0,Lutheran,Lutheran,3,2
17,33,768,1,0,0,0,0,.41666666,0,0,.41666666,.083333336,0,.083333336,0,0,.5,.25,0,0,.25,768,1,0,0,0,0,0,0,1,1,1,24,10,0,0,1.3342,8600,7.6963229,456000,23.088968,4.0026002,4.5599999,.086000003,0,1,Catholic,Lutheran,9,2
16,33,662.40002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.5,.25,0,0,.25,662.40002,1,0,0,0,0,0,0,0,0,3,3,10,0,0,1.3342,8600,.29588231,0,.88764691,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,1,2
28,33,468,0,1,0,0,0,0,.25,0,.25,0,0,.5,0,0,.5,.25,0,0,.25,468,0,1,0,0,0,0,0,1,1,1,11,10,1,1,1.3342,8600,.93189281,2400,2.7956784,4.0026002,.024,.086000003,0,1,Lutheran,Lutheran,2,2
62,33,412.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,.5,.25,0,0,.25,412.79999,1,0,0,0,0,0,0,1,1,3,8,10,0,0,1.3342,8600,4.686275,56000,14.058825,4.0026002,.56,.086000003,0,0,Lutheran,Lutheran,5,2
95,33,573.59998,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,.5,.25,0,0,.25,573.59998,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,.4107118,0,1.2321354,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
89,33,744,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,.5,.25,0,0,.25,744,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,2.2493629,360000,6.7480888,4.0026002,3.5999999,.086000003,0,0,Lutheran,Lutheran,2,2
5,33,909.59998,1,0,0,0,1,0,.25,0,.5,.25,0,0,0,0,.5,.25,0,0,.25,909.59998,1,0,0,0,1,0,0,1,1,3,4,10,0,0,1.3342,8600,.48336601,52600,1.450098,4.0026002,.52600002,.086000003,0,0,Catholic,Lutheran,2,2
32,33,396,1,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,0,0,.5,.25,0,0,.25,396,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,3.036078,3600,9.1082344,4.0026002,.035999998,.086000003,0,0,Muslim,Lutheran,3,2
27,33,420,1,0,0,0,0,0,.41666669,0,.41666669,0,0,.16666667,0,0,.5,.25,0,0,.25,420,1,0,0,0,0,0,0,1,1,3,4,10,0,0,1.3342,8600,.48704579,0,1.4611374,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,2,2
88,33,307.20001,1,0,0,0,0,0,.75,0,.25,0,0,0,0,0,.5,.25,0,0,.25,307.20001,1,0,0,0,0,0,0,1,1,2,7,10,0,0,1.3342,8600,.83225489,0,2.4967647,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
99,33,465.60001,1,0,0,0,0,0,0,.5,.5,0,0,0,0,0,.5,.25,0,0,.25,465.60001,1,0,0,0,0,0,0,0,0,2,5,10,0,0,1.3342,8600,.94911373,1200,2.8473411,4.0026002,.012,.086000003,0,0,Muslim,Lutheran,2,2
90,33,283.20001,1,0,0,0,0,.16666667,.29166669,.125,.125,.16666667,0,.125,0,0,.5,.25,0,0,.25,283.20001,1,0,0,0,0,0,0,1,1,3,7,10,0,0,1.3342,8600,.98914713,7200,2.9674413,4.0026002,.071999997,.086000003,0,0,Catholic,Lutheran,2,2
113,33,417.60001,1,0,0,0,0,.25,.25,0,.5,0,0,0,0,0,.5,.25,0,0,.25,417.60001,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,.58764702,1200,1.7629411,4.0026002,.012,.086000003,0,0,Catholic,Lutheran,2,2
36,33,74.400002,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,74.400002,1,0,0,0,0,0,0,0,0,2,2,10,0,0,1.3342,8600,.25209811,0,.75629437,4.0026002,0,.086000003,0,0,Muslim,Lutheran,2,2
104,33,736.79999,1,0,0,0,0,0,0,0,.75,0,0,.25,0,0,.5,.25,0,0,.25,736.79999,1,0,0,0,0,0,0,1,1,3,6,10,0,0,1.3342,8600,4.0895882,42000,12.268764,4.0026002,.41999999,.086000003,0,0,Muslim,Lutheran,4,2
42,33,211.2,0,0,1,0,0,.83333331,0,0,.16666667,0,0,0,0,0,.5,.25,0,0,.25,211.2,0,0,1,0,0,0,0,1,1,1,10,10,1,1,1.3342,8600,.98715693,43800,2.9614708,4.0026002,.43799999,.086000003,1,0,Lutheran,Lutheran,3,2
71,33,316.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,.5,.25,0,0,.25,316.79999,1,0,0,0,0,0,0,1,1,3,10,10,0,0,1.3342,8600,.49343139,0,1.4802942,4.0026002,0,.086000003,0,0,Catholic,Lutheran,2,2
52,33,432,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,432,1,0,0,0,0,0,0,0,0,2,5,10,0,0,1.3342,8600,.076503903,0,.22951171,4.0026002,0,.086000003,0,0,Lutheran,Lutheran,2,2
37,33,55.200001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,55.200001,1,0,0,0,0,0,0,0,0,1,6,10,0,0,1.3342,8600,.2310784,0,.69323522,4.0026002,0,.086000003,1,1,Lutheran,Lutheran,1,2
86,33,350.39999,1,0,0,0,0,0,.29166669,.16666667,.125,0,.125,.29166669,0,0,.5,.25,0,0,.25,350.39999,1,0,0,0,0,0,0,0,0,3,10,10,0,0,1.3342,8600,1.878503,0,5.635509,4.0026002,0,.086000003,0,0,Catholic,Lutheran,5,2
48,33,194.39999,1,0,0,0,0,.25,.5,0,.25,0,0,0,0,0,.5,.25,0,0,.25,194.39999,1,0,0,0,0,0,0,0,0,2,9,10,0,0,1.3342,8600,.99607837,2400,2.988235,4.0026002,.024,.086000003,0,0,Lutheran,Lutheran,5,2
64,33,357.60001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.5,.25,0,0,.25,357.60001,1,0,0,0,0,0,0,1,1,2,11,10,0,0,1.3342,8600,3.531373,0,10.594119,4.0026002,0,.086000003,0,0,Catholic,Lutheran,3,2
53,33,264,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,.5,.25,0,0,.25,264,1,0,0,0,0,0,0,1,1,2,8,10,0,0,1.3342,8600,.76734698,0,2.3020411,4.0026002,0,.086000003,0,0,Catholic,Lutheran,3,2
